Movie Name,Year,Genre,Language
Spider-Man: Homecoming,2017,"Action,Adventure,Science Fiction,Drama",en
War for the Planet of the Apes,2017,"Drama,Science Fiction,War",en
Wish Upon,2017,"Horror,Thriller,Fantasy",en
Dunkirk,2017,"War,Action,Drama",en
Girls Trip,2017,Comedy,en
First Kill,2017,"Action,Thriller,Crime",en
Atomic Blonde,2017,"Action,Thriller",en
The Emoji Movie,2017,"Animation,Family,Comedy",en
An Inconvenient Sequel: Truth to Power,2017,Documentary,en
Detroit,2017,"Crime,Drama,Thriller,History",en
Brigsby Bear,2017,"Comedy,Drama",en
The Dark Tower,2017,"Fantasy,Action,Science Fiction",en
Kidnap,2017,"Drama,Thriller",en
Step,2017,Documentary,en
Wind River,2017,"Crime,Drama,Mystery,Thriller",en
Armed Response,2017,"Action,Horror,Thriller",en
Annabelle: Creation,2017,"Horror,Mystery,Thriller",en
The Glass Castle,2017,Drama,en
The Nut Job 2: Nutty by Nature,2017,"Animation,Family,Adventure,Comedy",en
Good Time,2017,"Thriller,Crime",en
Ingrid Goes West,2017,"Comedy,Drama",en
The Only Living Boy in New York,2017,Drama,en
The Hitman's Bodyguard,2017,"Action,Comedy",en
Logan Lucky,2017,"Comedy,Crime,Action,Drama",en
Patti Cake$,2017,"Music,Drama",en
Victor Crowley,2017,"Comedy,Horror",en
All Saints,2017,"Drama,Comedy",en
Served Like a Girl,2017,Documentary,en
Beach Rats,2017,"Drama,Romance",en
Film Stars Don't Die in Liverpool,2017,"Romance,Drama",en
Tulip Fever,2017,"Drama,Romance",en
Unlocked,2017,"Action,Thriller",en
It,2017,"Horror,Fantasy",en
Home Again,2017,"Comedy,Drama,Romance",en
09-Nov,2017,"Drama,Thriller",en
The Good Catholic,2017,"Drama,Comedy",en
Gun Shy,2017,"Action,Adventure,Comedy,Crime,Thriller",en
American Assassin,2017,"Action,Thriller",en
Brad's Status,2017,"Comedy,Drama",en
Kingsman: The Golden Circle,2017,"Action,Adventure,Comedy",en
The Lego Ninjago Movie,2017,"Family,Animation,Action,Adventure,Comedy",en
Stronger,2017,Drama,en
Battle of the Sexes,2017,"Comedy,Drama,History",en
Woodshock,2017,"Drama,Thriller",en
Victoria & Abdul,2017,"Drama,History",en
(Romance) in the Digital Age,2017,Comedy,en
Jeepers Creepers 3,2017,"Horror,Mystery,Thriller",en
American Made,2017,"Action,Comedy,Crime,Drama,Thriller",en
Mark Felt: The Man Who Brought Down the White House,2017,"Drama,History,Thriller",en
Blade Runner 2049,2017,"Science Fiction,Drama",en
The Mountain Between Us,2017,"Drama,Adventure,Romance",en
My Little Pony: The Movie,2017,"Family,Animation,Music,Adventure,Fantasy",en
The Florida Project,2017,Drama,en
Brawl in Cell Block 99,2017,"Action,Crime,Thriller",en
Happy Death Day,2017,"Horror,Mystery,Comedy",en
Marshall,2017,Drama,en
Breathe,2017,"Drama,Romance",en
Goodbye Christopher Robin,2017,"Family,History,Drama",en
Professor Marston and the Wonder Women,2017,"Drama,Romance",en
Geostorm,2017,"Action,Science Fiction,Thriller",en
Only the Brave,2017,"Drama,Action,History",en
The Snowman,2017,"Crime,Thriller",en
Boo 2! A Madea Halloween,2017,"Horror,Comedy",en
Same Kind of Different as Me,2017,Drama,en
Leatherface,2017,"Horror,Thriller,Mystery",en
Wonderstruck,2017,Drama,en
The Killing of a Sacred Deer,2017,"Drama,Thriller,Mystery",en
The Playground,2017,"Drama,Mystery,Thriller",en
Thank You for Your Service,2017,"Drama,War",en
Suburbicon,2017,"Thriller,Crime,Drama,Mystery",en
Jigsaw,2017,"Horror,Crime,Mystery,Thriller",en
Novitiate,2017,Drama,en
All I See Is You,2017,"Mystery,Thriller,Drama",en
Amityville: The Awakening,2017,"Thriller,Horror",en
Thor: Ragnarok,2017,"Action,Adventure,Fantasy,Science Fiction,Comedy",en
A Bad Moms Christmas,2017,Comedy,en
Last Flag Flying,2017,"Drama,Comedy",en
Lady Bird,2017,"Drama,Comedy",en
Murder on the Orient Express,2017,"Drama,Mystery,Crime",en
Daddy's Home 2,2017,Comedy,en
LBJ,2017,"Drama,History",en
"Three Billboards Outside Ebbing, Missouri",2017,"Crime,Drama",en
Mayhem,2017,"Action,Comedy,Horror",en
Justice League,2017,"Action,Adventure,Science Fiction",en
The Star,2017,"Comedy,Adventure,Family,Fantasy,Animation",en
Wonder,2017,"Drama,Family",en
Mr. Roosevelt,2017,Comedy,en
"Roman J. Israel, Esq.",2017,"Drama,Crime,Thriller",en
Coco,2017,"Family,Animation,Fantasy,Music,Comedy,Adventure",en
Darkest Hour,2017,"Drama,History",en
The Man Who Invented Christmas,2017,"Drama,History,Comedy,Family",en
Call Me by Your Name,2017,"Romance,Drama",en
The Disaster Artist,2017,"Comedy,Drama",en
The Shape of Water,2017,"Drama,Fantasy,Romance",en
Wonder Wheel,2017,"Drama,Romance",en
"I, Tonya",2017,Drama,en
Just Getting Started,2017,"Action,Comedy",en
Star Wars: The Last Jedi,2017,"Adventure,Action,Science Fiction",en
Ferdinand,2017,"Animation,Family,Adventure,Comedy",en
Beyond Skyline,2017,"Action,Science Fiction,Adventure",en
Christmas Inheritance,2017,"Romance,Comedy",en
Jumanji: Welcome to the Jungle,2017,"Adventure,Action,Comedy,Fantasy",en
The Greatest Showman,2017,Drama,en
Pitch Perfect 3,2017,"Comedy,Music",en
Downsizing,2017,"Comedy,Drama,Science Fiction",en
Father Figures,2017,Comedy,en
The Post,2017,"Drama,History",en
Bright,2017,"Fantasy,Action,Thriller",en
Crooked House,2017,"Mystery,Crime,Thriller",en
Hostiles,2017,"Western,Drama,History",en
All the Money in the World,2017,"Thriller,Drama,Crime,History",en
Molly's Game,2017,"Drama,Crime",en
Phantom Thread,2017,"Drama,Romance",en
The Forest,2016,"Horror,Thriller,Mystery",en
Anesthesia,2016,"Drama,Thriller",en
Lamb,2015,Drama,en
Ride Along 2,2016,"Action,Comedy",en
13 Hours: The Secret Soldiers of Benghazi,2016,"War,Action,History,Drama",en
Norm of the North,2016,"Adventure,Animation,Comedy,Family",en
The Benefactor,2015,Drama,en
Dirty Grandpa,2016,Comedy,en
The 5th Wave,2016,"Science Fiction,Adventure,Action",en
The Boy,2016,"Horror,Thriller,Mystery",en
Synchronicity,2015,"Thriller,Mystery,Science Fiction",en
Kung Fu Panda 3,2016,"Action,Adventure,Animation,Comedy,Family",en
The Finest Hours,2016,"Action,Drama,History,Thriller",en
Fifty Shades of Black,2016,"Romance,Comedy",en
Jane Got a Gun,2015,"Western,Action,Drama",en
"Hail, Caesar!",2016,"Comedy,Drama,Mystery",en
Pride and Prejudice and Zombies,2016,"Romance,Horror,Comedy,Thriller",en
The Choice,2016,"Drama,Romance",en
Deadpool,2016,"Action,Adventure,Comedy",en
Zoolander 2,2016,"Comedy,Adventure,Action",en
How to Be Single,2016,"Comedy,Romance",en
The Witch,2015,"Drama,Fantasy,Horror,Mystery",en
Race,2016,"Drama,History",en
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,"Action,Adventure,Drama",en
Gods of Egypt,2016,"Action,Adventure,Fantasy",en
Triple 9,2016,"Action,Crime,Adventure,Thriller",en
Eddie the Eagle,2016,"Comedy,Drama,History,Adventure",en
Zootopia,2016,"Animation,Adventure,Family,Comedy",en
London Has Fallen,2016,"Action,Thriller",en
Whiskey Tango Foxtrot,2016,"Comedy,Drama,War",en
The Other Side of the Door,2016,"Thriller,Horror",en
Open Season: Scared Silly,2015,"Animation,Comedy,Family,Adventure",en
10 Cloverfield Lane,2016,"Thriller,Science Fiction,Drama,Horror",en
The Young Messiah,2016,"Drama,History",en
The Perfect Match,2016,"Romance,Comedy",en
"Hello, My Name Is Doris",2015,"Comedy,Drama,Romance",en
Miracles from Heaven,2016,"Family,Drama",en
The Bronze,2016,"Drama,Comedy",en
Midnight Special,2016,"Adventure,Drama,Science Fiction",en
Batman v Superman: Dawn of Justice,2016,"Action,Adventure,Fantasy",en
My Big Fat Greek Wedding 2,2016,"Romance,Comedy",en
I Saw the Light,2016,"Music,Drama",en
Everybody Wants Some!!,2016,Comedy,en
God's Not Dead 2,2016,Drama,en
Meet the Blacks,2016,"Comedy,Horror",en
Miles Ahead,2016,"Drama,Music,History",en
Pandemic,2016,"Action,Science Fiction,Horror",en
The Boss,2016,Comedy,en
Hardcore Henry,2015,"Action,Adventure,Science Fiction",en
Demolition,2015,"Comedy,Drama",en
Hush,2016,"Horror,Thriller",en
Barbershop: The Next Cut,2016,"Comedy,Drama",en
Criminal,2016,"Action,Crime,Science Fiction",en
Green Room,2015,"Horror,Crime,Thriller",en
The Huntsman: Winter's War,2016,"Action,Adventure,Drama",en
A Hologram for the King,2016,"Comedy,Drama",en
Elvis & Nixon,2016,"Drama,Comedy,History",en
Precious Cargo,2016,"Action,Crime,Thriller",en
Keanu,2016,"Action,Comedy,Crime",en
Mother's Day,2016,"Comedy,Drama,Romance",en
Ratchet & Clank,2016,"Action,Adventure,Animation,Family",en
Captain America: Civil War,2016,"Adventure,Action,Science Fiction",en
Money Monster,2016,"Thriller,Drama",en
Sundown,2016,"Romance,Comedy",en
The Darkness,2016,"Horror,Thriller",en
Love & Friendship,2016,"Drama,Romance,Comedy",en
The Angry Birds Movie,2016,"Animation,Adventure,Comedy",en
Neighbors 2: Sorority Rising,2016,Comedy,en
The Nice Guys,2016,"Comedy,Crime,Action",en
X-Men: Apocalypse,2016,"Action,Adventure,Science Fiction,Fantasy",en
Alice Through the Looking Glass,2016,"Adventure,Family,Fantasy",en
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"Action,Adventure,Comedy,Family,Science Fiction",en
Me Before You,2016,"Drama,Romance",en
Popstar: Never Stop Never Stopping,2016,"Comedy,Music",en
The Conjuring 2,2016,"Horror,Thriller",en
Warcraft,2016,"Action,Adventure,Fantasy",en
Now You See Me 2,2016,"Crime,Thriller,Action,Mystery",en
Finding Dory,2016,"Adventure,Animation,Comedy,Family",en
Central Intelligence,2016,"Action,Comedy,Crime,Mystery",en
Independence Day: Resurgence,2016,"Action,Adventure,Science Fiction",en
The Shallows,2016,"Horror,Drama,Thriller",en
Free State of Jones,2016,"Action,Drama,History,War",en
The Neon Demon,2016,"Thriller,Horror",en
Swiss Army Man,2016,"Comedy,Drama,Romance,Fantasy,Adventure",en
The Legend of Tarzan,2016,"Fantasy,Action,Adventure",en
The BFG,2016,"Adventure,Family,Fantasy",en
The Purge: Election Year,2016,"Action,Horror,Thriller",en
Marauders,2016,"Action,Crime,Thriller",en
The Secret Life of Pets,2016,"Adventure,Comedy,Animation,Family",en
Mike and Dave Need Wedding Dates,2016,Comedy,en
The Infiltrator,2016,"Crime,Drama,Thriller",en
Café Society,2016,"Comedy,Drama,Romance",en
Star Trek Beyond,2016,"Action,Adventure,Science Fiction",en
Batman: The Killing Joke,2016,"Action,Animation,Crime,Drama",en
Ice Age: Collision Course,2016,"Adventure,Animation,Family,Comedy,Science Fiction",en
Lights Out,2016,"Horror,Thriller,Mystery",en
Nerve,2016,"Mystery,Adventure,Crime",en
Jason Bourne,2016,"Action,Thriller,Mystery",en
Bad Moms,2016,Comedy,en
Suicide Squad,2016,"Action,Adventure,Fantasy",en
Nine Lives,2016,"Fantasy,Comedy,Family",en
Pete's Dragon,2016,"Adventure,Family,Fantasy",en
Sausage Party,2016,"Adventure,Animation,Comedy,Fantasy",en
Florence Foster Jenkins,2016,"Comedy,Drama",en
Hell or High Water,2016,"Western,Crime,Drama",en
Kubo and the Two Strings,2016,"Animation,Adventure,Family",en
War Dogs,2016,"Comedy,Crime,Drama",en
Mechanic: Resurrection,2016,"Action,Crime,Thriller",en
Don't Breathe,2016,"Thriller,Horror",en
Hands of Stone,2016,Drama,en
The 9th Life of Louis Drax,2016,"Fantasy,Mystery,Thriller,Drama",en
The Light Between Oceans,2016,"Drama,Romance",en
Morgan,2016,"Horror,Science Fiction,Thriller",en
Sully,2016,"Drama,History",en
When the Bough Breaks,2016,"Mystery,Thriller,Drama,Horror",en
The Disappointments Room,2016,"Horror,Thriller",en
Bridget Jones's Baby,2016,"Comedy,Romance",en
Snowden,2016,"Drama,History,Crime,Thriller",en
Blair Witch,2016,"Thriller,Horror",en
Hillsong: Let Hope Rise,2016,"Documentary,Music",en
The Magnificent Seven,2016,"Adventure,Action,Western",en
Storks,2016,"Adventure,Animation,Comedy,Family",en
Miss Peregrine's Home for Peculiar Children,2016,"Fantasy,Adventure,Family,Drama",en
Deepwater Horizon,2016,"Drama,Action",en
Queen of Katwe,2016,Drama,en
Masterminds,2016,"Action,Comedy,Crime",en
The Birth of a Nation,2016,Drama,en
Middle School: The Worst Years of My Life,2016,"Family,Comedy",en
The Accountant,2016,"Crime,Thriller,Drama",en
Kevin Hart: What Now?,2016,Comedy,en
Max Steel,2016,"Action,Adventure,Science Fiction",en
Jack Reacher: Never Go Back,2016,"Action,Thriller",en
Keeping Up with the Joneses,2016,"Action,Comedy",en
Ouija: Origin of Evil,2016,Horror,en
Boo! A Madea Halloween,2016,"Comedy,Horror",en
I'm Not Ashamed,2016,Drama,en
American Pastoral,2016,"Crime,Drama",en
Inferno,2016,"Mystery,Thriller,Drama,Action",en
Doctor Strange,2016,"Action,Adventure,Fantasy",en
Trolls,2016,"Family,Animation,Fantasy,Adventure,Comedy,Music",en
Hacksaw Ridge,2016,"Drama,History,War",en
Loving,2016,"Drama,Romance",en
The Love Witch,2016,"Fantasy,Romance,Horror,Comedy",en
Arrival,2016,"Drama,Science Fiction,Mystery",en
Billy Lynn's Long Halftime Walk,2016,"Drama,War",en
Almost Christmas,2016,"Comedy,Drama",en
Shut In,2022,"Thriller,Horror,Drama",en
Fantastic Beasts and Where to Find Them,2016,"Fantasy,Adventure,Family",en
The Edge of Seventeen,2016,"Comedy,Drama",en
Bleed for This,2016,Drama,en
Manchester by the Sea,2016,Drama,en
Allied,2016,"Action,Drama,War,Romance,Thriller",en
Bad Santa 2,2016,"Comedy,Crime,Drama,Mystery",en
Rules Don't Apply,2016,"Romance,Comedy,Drama",en
Incarnate,2016,"Horror,Thriller",en
La La Land,2016,"Comedy,Drama,Romance,Music",en
Office Christmas Party,2016,Comedy,en
Collateral Beauty,2016,"Drama,Romance",en
Fences,2016,Drama,en
Rogue One: A Star Wars Story,2016,"Action,Adventure,Science Fiction",en
The Founder,2016,"Drama,History",en
Assassin's Creed,2016,"Action,Adventure,Science Fiction",en
Passengers,2016,"Drama,Romance,Science Fiction",en
Sing,2016,"Animation,Comedy,Family,Music",en
Patriots Day,2016,"Action,Crime,Drama,History,Thriller",en
A Monster Calls,2016,"Drama,Fantasy",en
Silence,2016,"Drama,History",en
Why Him?,2016,Comedy,en
Hidden Figures,2016,"Drama,History",en
Live by Night,2016,"Crime,Drama,Thriller",en
Paterson,2016,"Drama,Romance,Comedy",en
Taken 3,2014,"Thriller,Action",en
Let's Kill Ward's Wife,2014,Comedy,en
Match,2014,"Comedy,Drama",en
Blackhat,2015,"Crime,Thriller,Action",en
Little Accidents,2014,Drama,en
Paddington,2014,"Comedy,Adventure,Family",en
Spare Parts,2015,Drama,en
The Wedding Ringer,2015,Comedy,en
The Boy Next Door,2015,Thriller,en
The Humbling,2014,"Drama,Comedy",en
Mortdecai,2015,"Comedy,Adventure",en
Song One,2014,Drama,en
Strange Magic,2015,"Music,Animation,Family,Fantasy",en
We'll Never Have Paris,2014,"Comedy,Romance",en
Black or White,2014,Drama,en
The Loft,2014,Thriller,en
Project Almanac,2015,"Science Fiction,Thriller,Drama",en
Wild Card,2015,"Thriller,Crime,Action",en
3 Nights in the Desert,2014,Drama,en
Enter the Dangerous Mind,2013,Thriller,en
Jupiter Ascending,2015,"Science Fiction,Fantasy,Action",en
"Love, Rosie",2014,"Comedy,Romance,Drama",en
Seventh Son,2014,"Adventure,Fantasy",en
The SpongeBob Movie: Sponge Out of Water,2015,"Family,Adventure,Comedy,Fantasy,Animation",en
The Voices,2014,"Comedy,Crime,Horror,Fantasy",en
Accidental Love,2015,"Romance,Comedy",en
Da Sweet Blood of Jesus,2014,"Romance,Drama,Horror",en
Fifty Shades of Grey,2015,"Drama,Romance,Thriller",en
Kingsman: The Secret Service,2014,"Crime,Comedy,Action,Adventure",en
The Last Five Years,2014,"Comedy,Drama,Music,Romance",en
The DUFF,2015,"Romance,Comedy",en
Hot Tub Time Machine 2,2015,Comedy,en
"McFarland, USA",2015,"Drama,Family",en
Everly,2014,"Thriller,Action",en
Focus,2015,"Romance,Comedy,Crime,Drama",en
The Lazarus Effect,2015,"Horror,Thriller,Mystery,Science Fiction",en
Maps to the Stars,2014,Drama,en
Out of the Dark,2014,"Thriller,Horror",en
Bad Asses on the Bayou,2015,"Comedy,Action",en
Chappie,2015,"Crime,Action,Science Fiction",en
Road Hard,2015,Comedy,en
The Second Best Exotic Marigold Hotel,2015,"Drama,Comedy",en
Unfinished Business,2015,Comedy,en
Faults,2014,"Drama,Comedy,Crime",en
The Cobbler,2014,"Fantasy,Comedy,Drama",en
Cymbeline,2014,Drama,en
Home Sweet Hell,2015,"Mystery,Thriller,Comedy,Drama",en
It Follows,2014,"Horror,Mystery",en
Muck,2015,Horror,en
Run All Night,2015,"Action,Crime,Mystery",en
Danny Collins,2015,"Music,Comedy,Drama",en
Do You Believe?,2015,"Fantasy,Drama",en
The Gunman,2015,"Action,Drama,Crime",en
Tracers,2015,Action,en
The Walking Deceased,2015,"Comedy,Horror",en
Get Hard,2015,Comedy,en
Home,2015,"Fantasy,Comedy,Animation,Science Fiction,Family",en
Serena,2014,Drama,en
While We're Young,2015,"Comedy,Drama,Mystery",en
Furious 7,2015,"Action,Thriller,Crime",en
Woman in Gold,2015,Drama,en
Ex Machina,2015,"Drama,Science Fiction",en
The Longest Ride,2015,"Drama,Romance",en
Lost River,2015,"Fantasy,Thriller,Drama",en
1915,2015,"History,Drama",en
Alex of Venice,2015,Drama,en
Beyond the Reach,2014,Thriller,en
Child 44,2015,"Crime,Thriller",en
Monkey Kingdom,2015,Documentary,en
Paul Blart: Mall Cop 2,2015,"Action,Comedy,Family",en
The Road Within,2014,"Comedy,Drama",en
True Story,2015,"Crime,Drama,History",en
Unfriended,2014,"Horror,Thriller,Mystery",en
Adult Beginners,2014,"Comedy,Drama",en
Brotherly Love,2015,Drama,en
Just Before I Go,2015,"Comedy,Drama,Romance",en
Little Boy,2015,"Comedy,Drama,War",en
The Age of Adaline,2015,"Romance,Fantasy,Drama",en
The Water Diviner,2014,"War,Drama",en
Avengers: Age of Ultron,2015,"Action,Adventure,Science Fiction",en
Far from the Madding Crowd,2015,"Drama,Romance",en
The D Train,2015,"Drama,Comedy",en
Hot Pursuit,2015,"Action,Comedy,Crime",en
Maggie,2015,"Horror,Drama,Mystery",en
Mad Max: Fury Road,2015,"Action,Adventure,Science Fiction",en
Pitch Perfect 2,2015,"Comedy,Music",en
I'll See You in My Dreams,2015,"Drama,Comedy",en
Tomorrowland,2015,"Adventure,Family,Mystery,Science Fiction",en
Aloha,2015,"Drama,Comedy,Romance",en
San Andreas,2015,"Action,Drama,Thriller",en
Barely Lethal,2015,"Adventure,Comedy,Action,Romance",en
Heaven Knows What,2015,"Drama,Crime",en
Entourage,2015,Comedy,en
Spy,2015,"Action,Comedy,Crime",en
Insidious: Chapter 3,2015,"Horror,Thriller,Mystery",en
Love & Mercy,2015,"Drama,Music,History",en
Jurassic World,2015,"Action,Adventure,Science Fiction,Thriller",en
Me and Earl and the Dying Girl,2015,"Drama,Comedy",en
Dope,2015,"Crime,Drama,Comedy",en
Inside Out,2015,"Animation,Family,Adventure,Drama,Comedy",en
Max,2015,"Adventure,Drama",en
Ted 2,2015,"Comedy,Fantasy",en
Terminator Genisys,2015,"Science Fiction,Action,Thriller,Adventure",en
Magic Mike XXL,2015,"Comedy,Drama",en
Amy,2015,"Documentary,Music",en
Minions,2015,"Family,Animation,Adventure,Comedy",en
The Gallows,2015,"Horror,Thriller",en
Tangerine,2015,"Comedy,Drama",en
Boulevard,2014,Drama,en
Strangerland,2015,"Drama,Thriller,Mystery",en
Trainwreck,2015,"Comedy,Romance",en
Irrational Man,2015,"Drama,Comedy,Crime",en
Mr. Holmes,2015,"Drama,Crime",en
Pixels,2015,"Action,Comedy,Science Fiction",en
Southpaw,2015,"Action,Drama",en
Paper Towns,2015,"Mystery,Drama,Romance",en
The Vatican Tapes,2015,"Thriller,Horror",en
Vacation,2015,Comedy,en
Shaun the Sheep Movie,2015,"Family,Animation,Comedy,Adventure",en
Ricki and the Flash,2015,"Comedy,Drama,Music",en
Straight Outta Compton,2015,"Drama,Music,History",en
The Man from U.N.C.L.E.,2015,"Comedy,Action,Adventure",en
American Ultra,2015,"Comedy,Action",en
Hitman: Agent 47,2015,"Action,Crime,Thriller",en
She's Funny That Way,2014,"Comedy,Romance",en
No Escape,2015,Thriller,en
War Room,2015,"Drama,Romance",en
We Are Your Friends,2015,"Drama,Music,Romance,Comedy",en
Before We Go,2014,"Comedy,Drama,Romance",en
The Visit,2015,"Mystery,Thriller,Horror",en
The Perfect Guy,2015,Thriller,en
Sleeping with Other People,2015,Comedy,en
Black Mass,2015,"Drama,Crime,History",en
Captive,2015,"Crime,Drama,Thriller",en
Everest,2015,"Adventure,Drama,History",en
Maze Runner: The Scorch Trials,2015,"Science Fiction,Action,Thriller,Adventure",en
Sicario,2015,"Action,Crime,Thriller",en
War Pigs,2015,"War,Action",en
Hotel Transylvania 2,2015,"Animation,Comedy,Family,Fantasy",en
99 Homes,2015,Drama,en
The Intern,2015,Comedy,en
Stonewall,2015,"Drama,History",en
Mississippi Grind,2015,"Comedy,Drama",en
The Walk,2015,"Adventure,Drama,Thriller,History",en
The Martian,2015,"Drama,Adventure,Science Fiction",en
Freeheld,2015,"Romance,Drama",en
Steve Jobs,2015,"Drama,History",en
Pan,2015,"Fantasy,Adventure,Family,Action",en
Knock Knock,2015,"Drama,Thriller,Horror",en
Beasts of No Nation,2015,"Drama,War",en
Bridge of Spies,2015,"Thriller,Drama",en
Crimson Peak,2015,"Horror,Romance",en
Goosebumps,2015,"Adventure,Horror,Comedy",en
Room,2015,"Drama,Thriller",en
Woodlawn,2015,Drama,en
Truth,2015,Drama,en
Experimenter,2015,"Drama,History",en
Rock the Kasbah,2015,"Comedy,Music,War",en
Paranormal Activity: The Ghost Dimension,2015,"Horror,Thriller",en
Jem and the Holograms,2015,"Fantasy,Music,Family",en
The Last Witch Hunter,2015,"Fantasy,Action,Adventure",en
Suffragette,2015,"Drama,History",en
Bone Tomahawk,2015,"Western,Horror,Drama",en
I Smile Back,2015,Drama,en
Scouts Guide to the Zombie Apocalypse,2015,"Comedy,Horror",en
Our Brand Is Crisis,2015,"Comedy,Drama",en
Freaks of Nature,2015,"Science Fiction,Comedy,Horror",en
Burnt,2015,Drama,en
Brooklyn,2015,"Romance,Drama",en
Spectre,2015,"Action,Adventure,Thriller",en
Spotlight,2015,"Drama,History",en
The Peanuts Movie,2015,"Comedy,Animation,Family",en
The 33,2015,"Drama,History",en
My All American,2015,Drama,en
Love the Coopers,2015,"Drama,Comedy,Family",en
Carol,2015,"Romance,Drama",en
Legend,2015,"Crime,Thriller",en
The Night Before,2015,"Comedy,Adventure,Fantasy",en
Creed,2015,"Action,Drama",en
The Good Dinosaur,2015,"Adventure,Animation,Family",en
Victor Frankenstein,2015,"Drama,Science Fiction,Thriller",en
Krampus,2015,"Horror,Comedy,Fantasy",en
In the Heart of the Sea,2015,"Thriller,Drama,Adventure,Action,History",en
The Big Short,2015,"Comedy,Drama",en
Alvin and the Chipmunks: The Road Chip,2015,"Adventure,Animation,Comedy,Family",en
Sisters,2015,Comedy,en
Star Wars: The Force Awakens,2015,"Adventure,Action,Science Fiction",en
Concussion,2015,"Drama,History",en
Daddy's Home,2015,Comedy,en
Joy,2015,"Drama,Comedy",en
The Hateful Eight,2015,"Drama,Mystery,Western",en
The Revenant,2015,"Western,Drama,Adventure",en
Anomalisa,2015,"Animation,Drama,Romance,Comedy",en
Paranormal Activity: The Marked Ones,2014,"Horror,Thriller",en
Open Grave,2013,"Horror,Thriller,Mystery",en
Cold Comes the Night,2013,"Crime,Drama,Thriller",en
Dumbbells,2014,Comedy,en
The Legend of Hercules,2014,"Action,Adventure",en
Raze,2013,"Horror,Thriller",en
Back in the Day,2016,Drama,en
Devil's Due,2014,Horror,en
Jack Ryan: Shadow Recruit,2014,"Action,Drama,Thriller",en
Jamesy Boy,2014,"Crime,Drama,Romance",en
The Nut Job,2014,"Animation,Comedy,Family,Adventure",en
Ride Along,2014,"Action,Comedy",en
"I, Frankenstein",2014,"Horror,Thriller",en
That Awkward Moment,2014,"Comedy,Romance",en
Somewhere Slow,2013,"Comedy,Drama,Romance",en
Android Cop,2014,"Action,Science Fiction",en
The Outsider,2018,"Crime,Drama,Mystery",en
After the Dark,2013,"Drama,Fantasy,Science Fiction,Thriller",en
The Lego Movie,2014,"Animation,Family,Adventure,Comedy,Fantasy",en
The Monuments Men,2014,"War,Drama,History,Action",en
The Pretty One,2014,"Comedy,Drama",en
Vampire Academy,2014,"Comedy,Action,Fantasy",en
RoboCop,2014,"Science Fiction,Action,Crime,Thriller",en
About Last Night,2014,"Comedy,Romance",en
Adult World,2013,Comedy,en
Camp Takota,2014,Comedy,en
Date and Switch,2014,Comedy,en
Someone Marry Barry,2014,Comedy,en
Winter's Tale,2014,"Drama,Fantasy,Mystery,Romance",en
Apocalypse Pompeii,2014,"Adventure,Action",en
3 Days to Kill,2014,"Action,Drama,Thriller",en
Angels in Stardust,2014,"Comedy,Drama",en
Barefoot,2014,"Comedy,Drama,Romance",en
Holy Ghost People,2013,"Drama,Thriller",en
Pompeii,2014,"Action,Adventure,History,Romance,Drama",en
The Bag Man,2014,"Crime,Drama,Thriller",en
Non-Stop,2014,"Action,Thriller,Mystery",en
Repentance,2014,"Horror,Thriller",en
Son of God,2014,Drama,en
300: Rise of an Empire,2014,"Action,Drama,War",en
Mr. Peabody & Sherman,2014,"Animation,Adventure,Family",en
The Grand Budapest Hotel,2014,"Comedy,Drama",en
Better Living Through Chemistry,2014,"Drama,Comedy",en
Need for Speed,2014,"Action,Crime,Drama,Thriller",en
The Single Moms Club,2014,"Drama,Comedy",en
Veronica Mars,2014,"Comedy,Drama,Crime",en
Cheap Thrills,2013,"Comedy,Crime,Drama",en
Divergent,2014,"Action,Adventure,Science Fiction",en
God's Not Dead,2014,Drama,en
Muppets Most Wanted,2014,"Comedy,Adventure,Crime,Family",en
50 to 1,2014,"Comedy,Drama",en
Noah,2014,"Drama,Adventure",en
Sabotage,2014,"Action,Drama,Thriller,Crime",en
15 to Life: Kenneth's Story,2014,Documentary,en
The Ladies of the House,2015,"Horror,Thriller",en
Alien Abduction,2014,"Horror,Science Fiction,Thriller",en
Captain America: The Winter Soldier,2014,"Action,Adventure,Science Fiction",en
In the Blood,2014,"Action,Crime,Thriller",en
Jinn,2014,Thriller,en
Draft Day,2014,Drama,en
Oculus,2013,Horror,en
Rio 2,2014,"Adventure,Animation,Comedy,Family",en
Asian School Girls,2014,"Action,Thriller,Drama",en
Heaven Is for Real,2014,Drama,en
Authors Anonymous,2014,Comedy,en
A Haunted House 2,2014,"Comedy,Horror",en
Kid Cannabis,2014,Drama,en
Transcendence,2014,"Thriller,Science Fiction,Drama,Mystery",en
13 Sins,2014,"Horror,Thriller",en
Brick Mansions,2014,"Action,Crime,Drama",en
The Other Woman,2014,"Comedy,Romance",en
Walking with the Enemy,2014,"Action,Drama,History,War",en
The Amazing Spider-Man 2,2014,"Action,Adventure,Fantasy",en
Bad Johnson,2014,"Comedy,Fantasy",en
Decoding Annie Parker,2014,Drama,en
Walk of Shame,2014,Comedy,en
Devil's Knot,2013,"Crime,Drama,Thriller",en
God's Pocket,2014,Drama,en
Moms' Night Out,2014,Comedy,en
